;Bitcoin BRL;Bitcoin;IMID BRL;S&P 500 BRL;IVVB11;IMID;S&P 500;TD IPCA 2035;IPCA + 6%;SELIC;Carteira - AÇÃO;TD IPCA 2045;IPCA
2016-07-10;120,57735435364405;142,37915031645866;;;;;;;;;;;
2016-07-11;120,49131676985692;142,0061902616863;101,2026862768978;89,83586247349729;88,79970042821286;119,27339087745916;105,87691230149787;140,23862944087014;;107,62944645304432;;;
2016-07-12;122,58215801039665;145,70994898280094;99,37788730617577;89,71857499869131;88,95779951310307;118,12768778449212;106,64593606485661;141,28467630495834;;107,68598527756058;;;
2016-07-13;121,26044209086213;143,49914123769366;100,04384761315424;90,10595380394129;88,34974894811687;118,39150485568098;106,63103950734526;141,8359311154366;;107,74255380248674;;;
2016-07-14;119,7609960583765;144,29066929394133;97,92064814457426;88,99773330844721;88,52000236406377;117,97694010151747;107,22641700858968;143,14646141959258;;107,79915204342471;;;
2016-07-15;121,99194316713908;145,42578256839653;99,41511496013787;89,82730237282671;88,77538248798415;118,51209610127411;107,08252860337369;144,72296102583914;;107,85578001598464;;;
2016-07-16;121,53433179049983;144,88026709555265;;;;;;;;;;;
2016-07-17;124,97232768099839;148,9786790878732;;;;;;;;;;;
2016-07-18;123,72042652964251;147,58572299970746;99,17754343093371;90,00802124947279;88,4105484377463;118,30859190484829;107,37029659927457;145,8492444391614;;107,91243773578485;;;
2016-07-19;124,3088394616982;147,53266093730218;100,38367342647025;90,37663415785588;88,42271204691832;119,13770991186429;107,26111981741933;146,93986716393513;;107,96912521845185;;;
2016-07-20;121,89898279339704;145,95858455844467;99,92728924055183;89,9532812078088;88,61729268120925;119,65026583555127;107,70765514698539;145,44211824489977;;108,02584247962035;;;
2016-07-21;122,04917523938812;145,8110278623336;99,59644902844587;89,81472737767395;89,20101602785142;118,98696222888967;107,30082927989777;146,01268926167518;;108,0825895349333;;;
2016-07-22;120,39338709989282;142,65520686710073;101,25833040262428;90,96233199275147;88,95779951310307;119,98190613757109;107,78208504735562;145,5446427244766;;108,1393664000419;;;
2016-07-23;121,30695332839406;143,73769970539513;;;;;;;;;;;
2016-07-24;122,36706195891789;144,99383195345206;;;;;;;;;;;
2016-07-25;120,90802217410865;143,4177883304146;100,70564694884985;90,6186273934054;89,46855976094379;119,45428349650436;107,48933684139917;144,61300723614806;;108,1961730906055;;;
2016-07-26;120,37401197494373;142,91064081038684;100,70554355700104;90,5803610256029;89,07940777047723;119,55980802471771;107,53897146586444;144,41241586306296;;108,25300962229174;;;
2016-07-27;120,9588446452008;143,47370088948878;101,00103428492947;90,5670286290351;88,93347229475904;119,8010135185259;107,42485854660899;146,0052599515609;;108,30987601077643;;;
2016-07-28;120,78994655454794;143,62345233420882;100,53931080691112;90,45060857867125;89,90635690998307;119,54474130733792;107,5489230714445;146,57583096833628;;108,36677227174366;;;
2016-07-29;119,85569046047853;144,05255245248435;99,13840087206653;89,62812207367227;88,47135720549105;119,15278813055505;107,72254288996565;147,40791370113374;;108,42369842088573;;;
2016-07-30;119,50086088228637;143,62608870906226;;;;;;;;;;;
2016-07-31;113,96116802058475;136,96802438633358;;;;;;;;;;;
2016-08-01;111,53158961321104;132,93164080744268;100,64128090532536;90,30587876919004;89,0185990027325;119,95176120150055;107,63326050473945;147,2429830165971;107,69820065423359;108,48065447390319;;;104,09903239279774
2016-08-02;100,18292744232005;120,03758640818951;98,26181040880768;89,25472958232952;88,4105484377463;117,73573460770925;106,94359396462005;147,81801161944102;;108,5376404465049;;;
2016-08-03;104,41482390652483;124,17941159860403;98,83195272117281;90,18512318318133;88,00924211622305;117,53976376997332;107,25618368001912;147,6114767982645;;108,59465635440783;;;
2016-08-04;104,82360310085863;126,79607386239087;99,05318092884082;88,7641155810438;86,80529531730737;119,81609173721665;107,37029659927457;148,97549813524316;;108,65170221333736;;;
2016-08-05;103,1858413032041;126,08435971287335;99,27734919587304;88,58916145843804;86,80529531730737;121,3085133508943;108,24845307183321;149,55795604820136;;108,70877803902704;;;
2016-08-06;105,47100973307953;128,87664201321613;;;;;;;;;;;
2016-08-07;106,35241776039568;129,95364797998818;;;;;;;;;;;
2016-08-08;105,76590335534884;129,5949404085605;99,40297552183743;88,29184059804861;86,64720551053247;121,79844619588964;108,18397477704305;149,65305121766391;;108,76588384721873;;;
2016-08-09;104,2965345553273;128,881687258494;99,50992492920638;87,59924521878195;86,2215719706652;122,96676086623735;108,24845307183321;148,91754951635193;;108,8230196536625;;;
2016-08-10;104,38954257968503;129,82494738625513;98,59621889813872;86,82489771572367;85,49191314830483;122,62003084421578;107,98052658537496;150,55794118958116;;108,88018547411677;;;
2016-08-11;104,06934814501764;129,17088553556283;99,78744889374981;87,4006063277842;86,2215719706652;123,85619174801641;108,48164149133757;150,73030118423202;;108,93738132434818;;;
2016-08-12;104,5812174329368;128,82862519608875;100,76493679368626;87,9873303589506;87,36470072372083;124,12753067658417;108,387405339649;153,73025660837135;;108,99460722013168;;;
2016-08-13;104,2303923408181;128,39646045932878;;;;;;;;;;;
2016-08-14;101,54003439598043;125,08233652936909;;;;;;;;;;;
2016-08-15;101,1882198127623;124,37345949390703;101,9815891081603;88,43648719445292;87,85114303133284;125,34861336169402;108,69992453879948;153,04527421583632;;109,05186317725048;;;
2016-08-16;103,25802374031241;126,60970758721916;100,88940837077472;88,1942696315896;87,41334588229356;123,70543256373077;108,1393027335712;153,63961902497735;;109,10914921149613;;;
2016-08-17;104,11390068001715;125,68376456128716;101,7757751144031;89,74891753145795;87,89978818990558;122,861236338024;108,34270685258393;153,69311005780003;;109,16646533866843;;;
2016-08-18;104,20730979638174;125,92538764747306;101,27242490631951;89,8582673391006;88,92131796370234;122,37883685171855;108,58582924860617;154,29042659098678;;109,22381157457546;;;
2016-08-19;104,6139591798728;126,21306030660637;101,91070780108366;89,87171534869638;87,97275128870702;122,95168264754659;108,427061914941;153,79860626142258;;109,2811879350337;;;
2016-08-20;105,71656783771837;127,54331885066902;;;;;;;;;;;
2016-08-21;105,64586475744726;127,45801807241652;;;;;;;;;;;
2016-08-22;106,29173314678778;128,65189440261486;100,69794123239824;89,57796367441449;87,9119517990776;121,88135914672233;108,42211696300974;153,89221556886227;;109,33859443586786;;;
2016-08-23;105,3288719634266;127,91999927198583;100,67941003410401;89,4541476046026;88,81186403738486;122,2733123235052;108,64043526859595;;;109,39603109291096;;;
2016-08-24;105,78434797355985;127,21113561913724;101,05143400163874;89,87949712009188;88,2402950217994;121,519562407321;108,08473197170572;152,10918114143922;;109,45349792200439;;;
2016-08-25;105,1704550315493;126,68030087326908;100,93605326442507;89,67056018701535;88,13085037359723;121,57986378077305;108,01031088586655;150,317231541879;;109,51099493899778;;;
2016-08-26;104,97254258715903;127,09470688195546;100,74134528593837;89,04198600720929;89,12805292904997;121,9718169575559;107,8069067668538;149,84324155658905;;109,5685221597492;;;
2016-08-27;103,2151896303067;124,96700516649175;;;;;;;;;;;
2016-08-28;103,933229524533;125,83636650267611;;;;;;;;;;;
2016-08-29;105,45598061778456;125,87912395271013;;90,76056388616394;88,76321887881214;;108,33771782799731;148,1032971278287;;109,62607960012494;;;
2016-08-30;105,79354470224092;126,62373256613486;102,04542782799541;90,36647366222216;88,64161062143796;122,13763135791034;108,15915305754487;149,46731846480733;;109,68366727599965;;;
2016-08-31;105,02605017793944;126,1784127203347;101,02272607857881;89,77145558548845;88,22814069074269;121,36881472434635;107,85152592313922;148,73478848754104;;109,74128520325641;;;
2016-09-01;104,67010754025942;125,4835740464018;99,94266821369415;89,96678670420528;88,69025578001069;119,81609173721665;107,85652376225694;148,7897653823866;108,30900503338789;109,79893339778653;;;104,18231161871196
2016-09-02;105,12867849727773;126,19266520367935;100,94675247470128;90,25822204362171;89,0307626119045;121,17283238529943;108,34270685258393;148,22662367572548;;109,85661187548972;;;
2016-09-03;109,27053480573205;131,16439978577114;;;;;;;;;;;
2016-09-04;111,17423657203473;133,44953456608616;;;;;;;;;;;
2016-09-05;111,79167398734795;133,0013776062305;101,83676052351716;;89,04292622107653;121,15776566791965;;149,3529070890477;;109,91432065227403;;;
2016-09-06;111,57559530538312;133,84464284614998;100,39634675025508;90,58964394567172;88,2524586309714;120,43416068780598;108,67016668190111;149,2563260575623;;109,97205974405588;;;
2016-09-07;112,32646216225923;134,7453730283061;101,26346059297869;90,58137747831748;;121,4743392525597;108,66025033444535;;;;;;
2016-09-08;112,65084110079151;137,3265044533323;99,95624533388873;88,93204284570206;88,36191255728887;121,85121421065179;108,41220943008503;149,59510259877266;;110,02982916676002;;;
2016-09-09;114,49916476826019;136,56896823529632;101,26878637386709;88,71703133763356;87,96059695765031;120,78842406851744;105,81730844239038;148,87445951768922;;110,08762893631963;;;
2016-09-10;114,61827584059515;136,71103805988506;;;;;;;;;;;
2016-09-11;111,53181130071168;133,02965506849088;;;;;;;;;;;
2016-09-12;112,55193987385326;133,36380554420265;100,48226715785664;90,5854874263624;88,20381347239868;119,06234182103248;107,33555853232065;147,41088542517943;;110,14545906867616;;;
2016-09-13;113,14153308441928;133,58263803965053;101,06022096304483;89,6039283154151;88,90915435453033;119,31861403222047;105,79253079554758;148,2444540199997;;110,20331957977953;;;
2016-09-14;114,40698524968012;133,89902978728873;102,03924315541497;90,35814180467364;89,52936852868854;119,42413856043382;105,75287422025556;145,97702857312672;;110,261210485588;;;
2016-09-15;113,96471602302793;133,12526045911463;102,67435323499494;91,43666796409195;89,40775099319906;119,9366829828098;106,809639535922;146,28905959792573;;110,31913180206818;;;
2016-09-16;112,82974150642859;133,08535350574957;101,97625838864224;90,20314708713724;87,96059695765031;120,28341300483136;106,39674927145697;145,57138824088796;;110,3770835451951;;;
2016-09-17;112,6458945267201;132,8685016370951;;;;;;;;;;;
2016-09-18;113,36900631422573;133,72142912393932;;;;;;;;;;;
2016-09-19;111,98598786041778;133,57956003855261;101,9766351556241;89,21411214752445;88,38623049751759;121,64016515422512;106,41672299886567;145,65013892809915;;110,43506573095226;;;
2016-09-20;111,4888835894161;133,37894128003626;102,36971085994469;88,95582629771567;87,79034354170341;122,46928316124112;106,42167676532802;145,44360410692263;;110,49307837533138;;;
2016-09-21;108,99901060824317;130,93132818959202;102,3183883285516;89,59127630853601;87,29173762491939;122,90645949278529;107,61845209253882;144,9844727418612;;110,55112149433273;;;
2016-09-22;107,5237656280889;130,74473440999134;101,72229090320653;89,06256088930516;88,36191255728887;123,690365846351;108,2966244841406;146,82099820210695;;110,60919510396492;;;
2016-09-23;109,47452943566624;132,1795780783156;103,23012849459123;89,20258803969979;88,32542172977284;124,64008660027113;107,70323025238736;149,16123088809974;;110,66729922024498;;;
2016-09-24;109,43512643778686;132,13200288743266;;;;;;;;;;;
2016-09-25;109,10843069587548;131,73755035542882;;;;;;;;;;;
2016-09-26;110,96012835984163;133,31996410247763;102,4436944454207;88,91342918442945;87,65657167515722;123,08736361314145;106,83058286174858;150,0111439651714;;110,72543385919838;;;
2016-09-27;110,47420393973928;132,90840859046017;102,27330732750042;89,34943828857106;87,81466148193212;123,04214045838016;107,4937969941215;150,05571982585698;;110,78359903685894;;;
2016-09-28;110,61404036362093;132,59311421712647;102,74686929585235;90,12037072679038;88,02139644727976;123,16273170397326;108,02734055989724;150,62629084263236;;110,84179476926899;;;
2016-09-29;109,96838577123347;132,8046933360741;102,68344145901504;88,64229735598005;88,0822052150245;124,00693943099104;107,04997654012556;151,73028632561181;;110,90002107247923;;;
2016-09-30;111,48181070373451;133,69094353045656;103,18026895512618;89,94016123082046;88,37406688834558;123,7355890011123;107,85781949832449;151,50889288420677;;110,95827796254882;;;
2016-10-01;112,25849756712083;134,62236004529746;;;;;;;109,11917872400927;;;;104,45318562892058
2016-10-02;111,69336047986943;133,94463773399167;;;;;;;;;;;
2016-10-03;111,49273582054494;134,21673303104686;103,91317855904505;89,38117067922573;86,80529531730737;125,09234115050604;107,59847836513015;152,63963388359755;;111,0165654555453;;;
2016-10-04;110,67741153043708;133,79377553235366;104,43959342064643;88,55430127980844;87,80249787276011;126,25311096085288;107,04997654012556;155,3825351777834;;111,07488356754477;;;
2016-10-05;111,63402939579912;134,29961155626145;104,83275422917299;89,37705245690174;87,17012936754521;126,11744149656899;107,52369588351702;154,07200487362744;;111,13323231463164;;;
2016-10-06;111,55779801562285;134,41143667440986;105,22452420247174;89,303779598175;87,4741546500383;126,78073360191962;107,59847836513015;155,7450855113594;;111,19161171289882;;;
2016-10-07;111,69216791846515;135,31040035158802;106,28147048149368;88,51273482008911;87,07283905039974;128,75556620321368;107,22948446540266;154,8372238153965;;111,25002177844775;;;
2016-10-08;112,0517931674868;135,7460713330769;;;;;;;;;;;
2016-10-09;111,62539062986627;135,22950245316687;;;;;;;;;;;
2016-10-10;111,99979160904661;135,72108599373;107,28423237506857;88,94883515912187;87,12148420897248;130,0067823230831;107,78799078317374;155,42711103846895;;111,30846252738817;;;
2016-10-11;116,03426826538328;140,56192523347977;107,12186150663277;87,85551470175697;85,85673792042736;129,76558833058587;106,42666578991464;155,19383070088114;;111,36693397583844;;;
2016-10-12;115,150985612683;139,49193175616557;107,14674623692544;87,97078775404778;;129,7957332666564;106,566305591154;;;;;;
2016-10-13;115,08275609755736;139,62217135044753;106,13843917190479;87,54894566792703;85,24868735544116;128,77063292059344;106,21725016071093;155,23692069954384;;111,42543613992528;;;
2016-10-14;114,92759441378509;140,40975153572182;106,28921081385123;86,98539108623271;85,86890152959937;129,85603464010845;106,27210298757073;155,81937861250205;;111,48396903578394;;;
2016-10-15;114,61675616025116;140,0299931133071;;;;;;;;;;;
2016-10-16;115,15246661686498;140,68448320763045;;;;;;;;;;;
2016-10-17;115,07133889150627;140,14992809521783;106,0872153696749;86,95267779896417;85,62568501485102;129,2078092521376;105,90310027331216;155,89218585162183;;111,54253267955814;;;
2016-10-18;114,52957747773844;139,87958592052706;105,55729880957972;87,25357508316274;85,72296605388117;128,9213806035681;106,566305591154;156,76438685903628;;111,60112708740004;;;
2016-10-19;112,93111763646428;138,2482854864754;105,86638355055796;87,28317857198842;85,30949612318591;129,59976242892046;106,85053014556405;156,81639202983612;;111,65975227547031;;;
2016-10-20;112,29860030184027;138,3221708954387;105,35183074798134;86,58602846079877;84,64063679045498;129,76558833058587;106,65108375100255;157,6930506233191;;111,71743570349584;;;
2016-10-21;112,60668719021945;138,7543356321987;105,62991203168286;86,59360577193553;84,88386258331863;130,15753000605775;106,70092992421354;158,57565266489354;;111,77514893078026;;;
2016-10-22;116,96021702917659;144,1187696239298;;;;;;;;;;;
2016-10-23;116,9205319640737;144,06986955431347;;;;;;;;;;;
2016-10-24;115,29316573099044;143,3441170432668;105,24481362117466;86,18564242118818;84,43390182510734;130,85099005010085;107,15470198378955;157,80894786110161;;111,8328919727179;;;
2016-10-25;115,53103362434756;144,18323367301082;104,94481069014314;85,5731604357251;83,85016920034985;130,971581295694;106,79567731870428;158,68857817863034;;111,89066484471101;;;
2016-10-26;119,2699403536101;148,72543989319604;104,3311089352602;85,47252500150047;84,43390182510734;130,09724013391667;106,5812462213207;157,08087546990387;;111,94846756216981;;;
